OverallQual,OverallCond,FullBath,BedroomAbvGr,TotRmsAbvGrd,GarageCars,MoSold,YrSold,TotalBsmtSF,1stFlrSF,GrLivArea,GarageArea,MSSubClass,LotArea,YearBuilt,YearRemodAdd,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,HalfBath,KitchenAbvGr,Fireplaces,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MSZoning,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,ExterQual,ExterCond,Foundation,Heating,HeatingQC,CentralAir,KitchenQual,Functional,PavedDrive,SaleType,SaleCondition,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng
0.6360306899404667,0.39226602307074837,0.7678403213813123,0.13517503373888548,0.27923395644884813,0.29606343338967567,-0.5149436790713383,0.1402926736602034,0.6247298221870955,1.3614807575254129,0.2516457019409999,0.26536463838684593,-1.1607246632775639,0.24768521074691827,-0.201018156246095,-0.8575375042626641,-1.3582979435992815,-0.3490617225093071,1.39014291960699,-0.882326283922857,-0.1376341908412819,-0.8341874624788743,-0.24973998952923485,-0.7659505211966162,-0.16979867476553212,0.7868012218015127,0.8697526769255346,-1.0949115323728316,-0.3951051391849958,-0.1300593052632996,-0.30311770292469814,-0.07011719365194521,-0.20182467033543777,-0.07115903998940006,0.06268391408072155,0.76469844898098,0.29647154522644026,-0.031295877196219825,0.6431725388859152,-0.23119926403595562,-0.034197322316424666,0.0,-0.41157826476358794,-0.553394957173771,1.8567372674810214,-0.1254472352283139,0.6615473107056415,0.3661763434309731,0.8048781191866927,-0.12741438340478276,0.27487104988492406,0.2814204428983404,0.8032510765309534,0.2672442135624953,0.2932642394389278,0.3063820452657094,0.20441517724780436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.8230565493842402,-0.508623584970386,-1.0699414314329767,-1.0982971491284448,-0.9481944456617865,0.29606343338967567,-0.5149436790713383,-1.368961141926218,-1.2486521801040094,-0.29121313681754724,-0.9195821917465176,0.24089552272454992,1.805572652071644,-1.7236735941221089,1.2400105873691798,1.0586994626938415,0.6337283263511573,-0.3490617225093071,-2.078395363734292,-0.882326283922857,-0.1376341908412819,1.182737604550356,-0.24973998952923485,-0.7659505211966162,-0.16979867476553212,-1.0198207852903292,-0.9411991107685475,0.4279340501020259,-0.3951051391849958,-0.1300593052632996,-0.30311770292469814,-0.07011719365194521,-0.20182467033543777,1.5816713888552971,0.06268391408072155,0.76469844898098,0.29647154522644026,-0.031295877196219825,0.6431725388859152,-0.23119926403595562,-0.034197322316424666,0.0,2.933415664368713,2.0722765666497853,-0.5005117851470579,-0.1254472352283139,0.6615473107056415,0.3661763434309731,0.8048781191866927,-0.12741438340478276,0.27487104988492406,0.2814204428983404,0.8032510765309534,0.2672442135624953,0.2932642394389278,0.3063820452657094,0.20441517724780436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6360306899404667,-0.508623584970386,0.7678403213813123,0.13517503373888548,0.27923395644884813,0.29606343338967567,-0.13741682110081632,1.6495464892466247,-0.7314304648083146,-1.125688086748091,-0.007560471252139226,0.6764457815134185,0.4919904605526725,-0.10352947347255591,1.441763557897543,1.3750271814699548,-0.6932235432602784,-0.3490617225093071,0.5399655860119914,1.1386981378024668,-0.1376341908412819,-0.8341874624788743,-0.24973998952923485,1.3008221319217423,-0.16979867476553212,-1.0198207852903292,1.0386080662733834,0.6503933195874977,-0.3951051391849958,-0.1300593052632996,-0.30311770292469814,-0.07011719365194521,-0.20182467033543777,-3.376819897678794,0.06268391408072155,0.76469844898098,0.29647154522644026,-0.031295877196219825,0.6431725388859152,-0.23119926403595562,-0.034197322316424666,0.0,-0.41157826476358794,1.0220079571203626,-0.5005117851470579,-0.1254472352283139,0.6615473107056415,0.3661763434309731,0.8048781191866927,-0.12741438340478276,-0.8811709788492009,0.2814204428983404,-0.42200653572969493,0.2672442135624953,0.2932642394389278,-3.6655729263396384,0.20441517724780436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2.095117929265174,-0.508623584970386,0.7678403213813123,0.13517503373888548,0.8929481575041655,1.6651893561238316,-1.2699973950123822,-0.6143342341330073,2.1120515967933757,1.9656622959491508,0.6798158991415185,1.527971006561319,-1.1607246632775639,0.46590959217901984,1.2896464696134995,1.1354528414808884,-1.3582979435992815,-0.3490617225093071,2.0871721106084666,-0.882326283922857,-0.1376341908412819,-0.8341874624788743,-0.24973998952923485,-0.7659505211966162,-0.16979867476553212,0.7868012218015127,-0.9411991107685475,1.3617909957241696,-0.3951051391849958,-0.1300593052632996,-0.30311770292469814,-0.07011719365194521,-0.20182467033543777,-0.07115903998940006,0.06268391408072155,-1.359002134873807,0.29647154522644026,-0.031295877196219825,-1.7601998002051458,-0.23119926403595562,6.73025365975828,0.0,-0.41157826476358794,-0.553394957173771,1.8567372674810214,-0.1254472352283139,-3.7003968927857502,0.3661763434309731,0.8048781191866927,-0.12741438340478276,-0.8811709788492009,0.2814204428983404,-2.872521760250992,0.2672442135624953,0.2932642394389278,0.3063820452657094,0.20441517724780436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6360306899404667,0.39226602307074837,0.7678403213813123,0.13517503373888548,-0.3344802446064692,0.29606343338967567,-0.8924705370418603,0.894919581453414,-0.6250164276900617,-0.9550000288077525,0.21132474166651158,0.36324110103602986,0.4919904605526725,0.2956997517498036,0.8163269641539834,0.4322252676369913,0.4309202926820848,2.8654324719464768,-1.2834391651751906,1.15130796016585,-0.1376341908412819,1.182737604550356,-0.24973998952923485,1.3008221319217423,-0.16979867476553212,0.7868012218015127,1.01814963694835,0.7961835352096688,-0.3951051391849958,-0.1300593052632996,-0.30311770292469814,-0.07011719365194521,-0.20182467033543777,-0.07115903998940006,0.06268391408072155,-0.6511019402555447,0.29647154522644026,-0.031295877196219825,-1.1593567154323805,-0.23119926403595562,2.220619671708477,0.0,-0.41157826476358794,1.0220079571203626,-0.5005117851470579,-0.1254472352283139,-0.7924340904581557,0.3661763434309731,0.8048781191866927,-0.12741438340478276,-0.8811709788492009,0.2814204428983404,-0.42200653572969493,0.2672442135624953,0.2932642394389278,-1.6795954405369644,0.20441517724780436,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.09351292972188674,-0.508623584970386,-1.0699414314329767,0.13517503373888548,-0.3344802446064692,0.29606343338967567,-0.13741682110081632,0.1402926736602034,0.48614409942844045,0.4619817855223592,-0.38580947954138667,0.2164264070622539,0.8669871280268269,-0.021988640562962684,-0.39790892059742206,-1.0711699373526,0.7141898361292794,2.8654225943899974,-0.42877066431355604,-0.882326283922857,-0.1376341908412819,1.182737604550356,-0.24973998952923485,1.3008221319217423,-0.16979867476553212,-1.0198207852903292,1.0508907060113593,-1.0949115323728316,-0.3951051391849958,-0.1300593052632996,-0.30311770292469814,-0.07011719365194521,-0.20182467033543777,-0.07115903998940006,0.06268391408072155,0.76469844898098,0.29647154522644026,-0.031295877196219825,-1.7601998002051458,-0.23119926403595562,-1.1616058193288754,0.0,-0.41157826476358794,2.0722765666497853,-0.5005117851470579,10.383329355209117,0.6615473107056415,0.3661763434309731,-0.5525235933690827,-0.12741438340478276,1.430913078619049,0.2814204428983404,0.8032510765309534,0.2672442135624953,0.2932642394389278,0.3063820452657094,0.20441517724780436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.09351292972188674,-0.508623584970386,0.7678403213813123,0.13517503373888548,0.8929481575041655,0.29606343338967567,-0.5149436790713383,1.6495464892466247,0.008518304920932862,-0.3372718191189084,0.5646131555001234,-0.06741533462037956,0.4919904605526725,0.39109389225799684,0.6407186961600086,0.18775750154466617,-1.3582979435992815,-0.3490617225093071,1.0511522621127254,1.1404822723824324,-0.1376341908412819,-0.8341874624788743,-0.24973998952923485,1.3008221319217423,-0.16979867476553212,0.7868012218015127,1.4184628673123323,1.0571100301609357,-0.3951051391849958,-0.1300593052632996,-0.30311770292469814,-0.07011719365194521,4.954795656478386,-0.07115903998940006,0.06268391408072155,0.76469844898098,0.29647154522644026,-0.031295877196219825,0.6431725388859152,-0.23119926403595562,-0.034197322316424666,0.0,-0.41157826476358794,1.0220079571203626,-0.5005117851470579,-0.1254472352283139,-0.7924340904581557,0.3661763434309731,0.8048781191866927,-0.12741438340478276,-0.8811709788492009,0.2814204428983404,-0.42200653572969493,0.2672442135624953,0.2932642394389278,0.3063820452657094,0.20441517724780436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.8230565493842402,0.39226602307074837,-1.0699414314329767,0.13517503373888548,-0.3344802446064692,-1.0730624893444802,2.1277443267223153,0.1402926736602034,-1.2832986107936732,-0.42938918372163076,0.09612199802511641,-0.8602146820787696,0.8669871280268269,0.7868249793932987,-0.5823636157365364,-0.09167998785777026,-1.3582979435992815,-0.3490617225093071,0.1619881912834032,1.0774612727195423,-0.1376341908412819,-0.8341874624788743,4.004164495439126,-0.7659505211966162,-0.16979867476553212,-1.0198207852903292,1.1885155924763586,0.5181939099006914,-0.3951051391849958,-0.1300593052632996,-0.30311770292469814,-0.07011719365194521,-0.20182467033543777,-0.07115903998940006,0.06268391408072155,0.76469844898098,0.29647154522644026,-0.031295877196219825,0.6431725388859152,-0.23119926403595562,-0.034197322316424666,0.0,-0.41157826476358794,2.0722765666497853,-0.5005117851470579,-0.1254472352283139,0.6615473107056415,-2.3358613676625626,-0.5525235933690827,-0.12741438340478276,1.430913078619049,0.2814204428983404,0.8032510765309534,-2.745148281961803,0.2932642394389278,0.3063820452657094,0.20441517724780436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.09351292972188674,-0.508623584970386,0.7678403213813123,0.13517503373888548,-0.3344802446064692,0.29606343338967567,0.24011003686970564,-1.368961141926218,-0.892288893010325,-1.3234694872186419,-0.10164271189261194,-0.3267879606407171,0.4919904605526725,0.6748186119135797,0.7717171771612076,0.4322252676369913,0.6817297436660507,-0.3490617225093071,-1.1234855413295937,1.1447427976312483,-0.1376341908412819,-0.8341874624788743,-0.24973998952923485,1.3008221319217423,-0.16979867476553212,0.7868012218015127,1.222586450745868,0.6397163460752435,-0.3951051391849958,-0.1300593052632996,-0.30311770292469814,-0.07011719365194521,-0.20182467033543777,-0.07115903998940006,0.06268391408072155,-0.6511019402555447,0.29647154522644026,-0.031295877196219825,-1.7601998002051458,-0.23119926403595562,-0.034197322316424666,0.0,-0.41157826476358794,1.0220079571203626,-0.5005117851470579,-0.1254472352283139,0.6615473107056415,0.3661763434309731,0.8048781191866927,-0.12741438340478276,0.27487104988492406,0.2814204428983404,0.8032510765309534,0.2672442135624953,0.2932642394389278,0.3063820452657094,0.20441517724780436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6360306899404667,-0.508623584970386,0.7678403213813123,0.13517503373888548,0.8929481575041655,0.29606343338967567,-0.5149436790713383,1.6495464892466247,-0.14986537823181578,-0.5106692113122682,0.7604578196904951,0.9896504619908072,0.4919904605526725,0.6038947062189615,1.1909006255433092,1.0586994626938415,0.14483878003762335,-0.3490617225093071,0.6039265309404886,1.1782795844381813,-0.1376341908412819,-0.8341874624788743,-0.24973998952923485,1.3008221319217423,-0.16979867476553212,0.7868012218015127,-0.9411991107685475,1.1906393671514526,-0.3951051391849958,-0.1300593052632996,-0.30311770292469814,-0.07011719365194521,-0.20182467033543777,-3.376819897678794,0.06268391408072155,0.76469844898098,0.29647154522644026,-0.031295877196219825,-1.7601998002051458,-0.23119926403595562,-0.034197322316424666,0.0,-0.41157826476358794,1.0220079571203626,-0.5005117851470579,-0.1254472352283139,-0.7924340904581557,0.3661763434309731,0.8048781191866927,-0.12741438340478276,-0.8811709788492009,0.2814204428983404,-0.42200653572969493,0.2672442135624953,0.2932642394389278,0.3063820452657094,0.20441517724780436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
